date,open,high,low,close,volume,foreign_ownership,code,name,daily_return,event_day,cumulative_return,benchmark_return,abnormal_return,cumulative_abnormal_return,asset,case
2023-10-31,75600.0,75800.0,72800.0,74400.0,124180.0,10.6,000150,Doosan Corp,-0.010638297872340385,17,-0.1895424836601307,-0.014091882885027496,0.0034535850126871104,0.04748733647386483,Doosan Corp,Doosan Robotics IPO
2023-11-01,74700.0,75700.0,74100.0,74900.0,95280.0,10.51,000150,Doosan Corp,0.006720430107526987,18,-0.18409586056644878,0.010346840855315564,-0.0036264107477885776,0.04386092572607625,Doosan Corp,Doosan Robotics IPO
2023-11-02,76400.0,77400.0,74500.0,76400.0,165756.0,10.52,000150,Doosan Corp,0.020026702269692942,19,-0.16775599128540308,0.018057317645423065,0.0019693846242698765,0.045830310350346126,Doosan Corp,Doosan Robotics IPO
2023-11-03,76700.0,76700.0,74300.0,75700.0,213578.0,10.07,000150,Doosan Corp,-0.009162303664921434,20,-0.1753812636165577,0.010763426542387933,-0.019925730207309367,0.02590458014303676,Doosan Corp,Doosan Robotics IPO
2023-11-06,77400.0,83500.0,77000.0,83100.0,451314.0,10.43,000150,Doosan Corp,0.09775429326287988,21,-0.09477124183006536,0.05659238116148857,0.04116191210139131,0.06706649224442807,Doosan Corp,Doosan Robotics IPO
2023-11-07,83100.0,83200.0,78600.0,79900.0,215166.0,10.21,000150,Doosan Corp,-0.038507821901323736,22,-0.12962962962962965,-0.023341871905433575,-0.01516594999589016,0.051900542248537906,Doosan Corp,Doosan Robotics IPO
2023-11-08,80700.0,81700.0,78800.0,80400.0,149777.0,10.07,000150,Doosan Corp,0.006257822277847325,23,-0.12418300653594772,-0.009140902469762291,0.015398724747609616,0.06729926699614752,Doosan Corp,Doosan Robotics IPO
2023-11-09,80100.0,80500.0,78700.0,79100.0,90967.0,9.92,000150,Doosan Corp,-0.016169154228855676,24,-0.13834422657952072,0.002254689009836497,-0.018423843238692172,0.04887542375745535,Doosan Corp,Doosan Robotics IPO
2023-11-10,78100.0,78200.0,76800.0,76900.0,82705.0,10.09,000150,Doosan Corp,-0.027812895069532217,25,-0.16230936819172115,-0.007177348913097292,-0.020635546156434925,0.028239877601020424,Doosan Corp,Doosan Robotics IPO
2023-11-13,77900.0,78600.0,75700.0,76400.0,74605.0,10.1,000150,Doosan Corp,-0.006501950585175553,26,-0.16775599128540308,-0.0024484782085437695,-0.004053472376631784,0.02418640522438864,Doosan Corp,Doosan Robotics IPO
2023-11-14,76500.0,79600.0,76500.0,78900.0,94321.0,10.19,000150,Doosan Corp,0.0327225130890052,27,-0.1405228758169934,0.012268279695144102,0.0204542333938611,0.04464063861824974,Doosan Corp,Doosan Robotics IPO
2023-11-15,80800.0,81800.0,80000.0,81600.0,139832.0,10.32,000150,Doosan Corp,0.034220532319391594,28,-0.11111111111111116,0.02195417651289433,0.012266355806497264,0.056906994424747004,Doosan Corp,Doosan Robotics IPO
2023-11-16,81700.0,83900.0,80700.0,83200.0,107095.0,10.37,000150,Doosan Corp,0.019607843137254832,29,-0.09368191721132901,0.000607237791906412,0.01900060534534842,0.07590759977009542,Doosan Corp,Doosan Robotics IPO
2023-11-17,83100.0,83100.0,80800.0,82100.0,101129.0,10.26,000150,Doosan Corp,-0.013221153846153855,30,-0.10566448801742923,-0.007366830374008315,-0.0058543234721455395,0.07005327629794988,Doosan Corp,Doosan Robotics IPO
2023-11-20,81600.0,84300.0,81500.0,83800.0,105593.0,10.23,000150,Doosan Corp,0.020706455542021995,31,-0.08714596949891062,0.008644249650788582,0.012062205891233413,0.0821154821891833,Doosan Corp,Doosan Robotics IPO
2023-11-21,84200.0,84300.0,82800.0,83700.0,75245.0,10.13,000150,Doosan Corp,-0.0011933174224343368,32,-0.08823529411764708,0.0077151573538858376,-0.008908474776320174,0.07320700741286312,Doosan Corp,Doosan Robotics IPO
2023-11-22,83100.0,85500.0,82800.0,84600.0,136919.0,10.07,000150,Doosan Corp,0.010752688172043001,33,-0.07843137254901966,0.0005098748416598742,0.010242813330383127,0.08344982074324625,Doosan Corp,Doosan Robotics IPO
2023-11-23,84800.0,86400.0,84600.0,85000.0,114369.0,10.0,000150,Doosan Corp,0.004728132387706863,34,-0.07407407407407407,0.0012979257076881634,0.003430206680018699,0.08688002742326495,Doosan Corp,Doosan Robotics IPO
2023-11-24,85000.0,87000.0,85000.0,86700.0,112359.0,10.05,000150,Doosan Corp,0.020000000000000018,35,-0.05555555555555558,-0.007288386296402272,0.02728838629640229,0.11416841371966724,Doosan Corp,Doosan Robotics IPO
2023-11-27,87700.0,89600.0,87200.0,88500.0,223652.0,9.96,000150,Doosan Corp,0.02076124567474058,36,-0.03594771241830064,-0.0003885237299880995,0.02114976940472868,0.13531818312439592,Doosan Corp,Doosan Robotics IPO
2023-11-28,88000.0,88300.0,86100.0,87800.0,139951.0,9.91,000150,Doosan Corp,-0.00790960451977396,37,-0.04357298474945537,0.010458155357701004,-0.018367759877474965,0.11695042324692095,Doosan Corp,Doosan Robotics IPO
2023-11-29,88200.0,92200.0,87000.0,87900.0,314741.0,9.92,000150,Doosan Corp,0.001138952164009055,38,-0.042483660130718914,-0.0007732694625977032,0.0019122216266067582,0.11886264487352771,Doosan Corp,Doosan Robotics IPO
2023-11-30,88100.0,92200.0,88100.0,92100.0,209068.0,10.17,000150,Doosan Corp,0.04778156996587035,39,0.0032679738562091387,0.006143320329707436,0.041638249636162916,0.16050089450969063,Doosan Corp,Doosan Robotics IPO
2023-12-01,92600.0,92600.0,89200.0,89300.0,115614.0,10.11,000150,Doosan Corp,-0.030401737242128135,40,-0.027233115468409563,-0.011943406868642148,-0.018458330373485987,0.14204256413620464,Doosan Corp,Doosan Robotics IPO
2023-12-04,89300.0,89800.0,86900.0,89200.0,95318.0,10.24,000150,Doosan Corp,-0.0011198208286674616,41,-0.028322440087146017,0.003968048031744331,-0.005087868860411793,0.13695469527579285,Doosan Corp,Doosan Robotics IPO
2023-12-05,89400.0,90800.0,88200.0,90100.0,97799.0,10.32,000150,Doosan Corp,0.010089686098654793,42,-0.01851851851851849,-0.0082188512694088,0.018308537368063593,0.15526323264385644,Doosan Corp,Doosan Robotics IPO
2023-12-06,90100.0,90700.0,87800.0,89600.0,106885.0,10.47,000150,Doosan Corp,-0.005549389567147567,43,-0.023965141612200425,0.000441009028657513,-0.00599039859580508,0.14927283404805136,Doosan Corp,Doosan Robotics IPO
2023-12-07,88600.0,89600.0,87500.0,89300.0,97562.0,10.48,000150,Doosan Corp,-0.0033482142857143016,44,-0.027233115468409563,-0.0013264512819690655,-0.002021763003745236,0.14725107104430613,Doosan Corp,Doosan Robotics IPO
2023-12-08,89400.0,91300.0,88500.0,90200.0,87965.0,10.48,000150,Doosan Corp,0.010078387458006821,45,-0.017429193899782147,0.010344813749212367,-0.00026642629120554595,0.14698464475310058,Doosan Corp,Doosan Robotics IPO
2023-12-11,90200.0,90500.0,88700.0,88900.0,59112.0,10.5,000150,Doosan Corp,-0.014412416851441234,46,-0.031590413943355156,0.002982703497031336,-0.01739512034847257,0.129589524404628,Doosan Corp,Doosan Robotics IPO
2023-12-12,88900.0,89400.0,88200.0,88400.0,54412.0,10.56,000150,Doosan Corp,-0.0056242969628796935,47,-0.03703703703703709,0.0039241929863464975,-0.009548489949226191,0.12004103445540182,Doosan Corp,Doosan Robotics IPO
2023-12-13,88100.0,88700.0,86900.0,87100.0,83402.0,10.6,000150,Doosan Corp,-0.014705882352941124,48,-0.05119825708060999,-0.009707052897719004,-0.00499882945522212,0.1150422050001797,Doosan Corp,Doosan Robotics IPO
2023-12-14,87900.0,89800.0,87800.0,89500.0,97717.0,10.73,000150,Doosan Corp,0.027554535017221493,49,-0.025054466230936767,0.013351071033114836,0.014203463984106657,0.12924566898428635,Doosan Corp,Doosan Robotics IPO
2023-12-15,89500.0,90900.0,89300.0,90900.0,98953.0,10.82,000150,Doosan Corp,0.015642458100558754,50,-0.009803921568627416,0.00761738556234226,0.008025072538216493,0.13727074152250285,Doosan Corp,Doosan Robotics IPO
2023-12-18,91500.0,91800.0,90100.0,91700.0,82941.0,10.84,000150,Doosan Corp,0.008800880088008833,51,-0.0010893246187363426,0.0012872723868371239,0.0075136077011717095,0.14478434922367456,Doosan Corp,Doosan Robotics IPO
2023-12-19,92200.0,93000.0,91500.0,92400.0,95551.0,10.78,000150,Doosan Corp,0.007633587786259444,52,0.006535947712418277,0.0006583919652805026,0.006975195820978941,0.1517595450446535,Doosan Corp,Doosan Robotics IPO
2023-12-20,92700.0,95600.0,92200.0,95100.0,134314.0,10.76,000150,Doosan Corp,0.02922077922077926,53,0.03594771241830075,0.01781160576979235,0.01140917345098691,0.1631687184956404,Doosan Corp,Doosan Robotics IPO
2023-12-21,93200.0,94500.0,92900.0,94100.0,62101.0,10.69,000150,Doosan Corp,-0.01051524710830709,54,0.025054466230936878,-0.0054622652335234445,-0.005052981874783646,0.15811573662085676,Doosan Corp,Doosan Robotics IPO
2023-12-22,94800.0,94800.0,92000.0,92000.0,70829.0,10.65,000150,Doosan Corp,-0.022316684378320906,55,0.002178649237472685,-0.00019615233728964565,-0.02212053204103126,0.1359952045798255,Doosan Corp,Doosan Robotics IPO
2023-12-26,92000.0,93700.0,91000.0,92200.0,67485.0,10.64,000150,Doosan Corp,0.0021739130434783593,56,0.004357298474945592,0.0011848386811359468,0.0009890743623424125,0.13698427894216791,Doosan Corp,Doosan Robotics IPO
2023-12-27,91200.0,92700.0,90600.0,91700.0,84885.0,10.69,000150,Doosan Corp,-0.005422993492407824,57,-0.0010893246187363426,0.004191977991155005,-0.009614971483562829,0.12736930745860509,Doosan Corp,Doosan Robotics IPO
2023-12-28,91500.0,94000.0,91500.0,93900.0,66125.0,10.75,000150,Doosan Corp,0.02399127589967276,58,0.02287581699346397,0.015986225368280094,0.008005050531392666,0.13537435798999775,Doosan Corp,Doosan Robotics IPO
2024-01-02,93400.0,93900.0,91500.0,92600.0,60586.0,10.67,000150,Doosan Corp,-0.013844515441959526,59,0.008714596949890963,0.0054721159350425985,-0.019316631377002125,0.11605772661299563,Doosan Corp,Doosan Robotics IPO
2024-01-03,91600.0,92300.0,90000.0,90000.0,63043.0,10.74,000150,Doosan Corp,-0.02807775377969768,60,-0.019607843137254943,-0.023409905573804846,-0.004667848205892833,0.1113898784071028,Doosan Corp,Doosan Robotics IPO
2024-01-04,89000.0,90500.0,88500.0,89700.0,46006.0,10.79,000150,Doosan Corp,-0.0033333333333332993,61,-0.022875816993464082,-0.007781966854727651,0.004448633521394352,0.11583851192849715,Doosan Corp,Doosan Robotics IPO
2024-01-05,89100.0,90400.0,88200.0,89000.0,50964.0,10.82,000150,Doosan Corp,-0.0078037904124860225,62,-0.030501089324618702,-0.0034557135236681358,-0.004348076888817887,0.11149043503967926,Doosan Corp,Doosan Robotics IPO
2024-01-08,88500.0,89300.0,87800.0,88300.0,54345.0,10.85,000150,Doosan Corp,-0.00786516853932584,63,-0.03812636165577343,-0.00397970582759255,-0.0038854627117332896,0.10760497232794597,Doosan Corp,Doosan Robotics IPO
2023-07-03,92200.0,95400.0,92200.0,94600.0,191716.0,2.22,277810,Rainbow Robotics,,-63,-0.33380281690140845,,,0.0,Rainbow Robotics,Doosan Robotics IPO
2023-07-04,94800.0,95900.0,92700.0,95000.0,177294.0,2.23,277810,Rainbow Robotics,0.0042283298097252064,-62,-0.33098591549295775,-0.003519733176559181,0.0077480629862843875,0.0077480629862843875,Rainbow Robotics,Doosan Robotics IPO
2023-07-05,94600.0,95800.0,93000.0,95500.0,170432.0,2.32,277810,Rainbow Robotics,0.0052631578947368585,-61,-0.3274647887323944,-0.0055180445068271355,0.010781202401563994,0.01852926538784838,Rainbow Robotics,Doosan Robotics IPO
2023-07-06,95700.0,95700.0,92000.0,92200.0,168773.0,2.19,277810,Rainbow Robotics,-0.034554973821989576,-60,-0.35070422535211265,-0.008805738658394735,-0.02574923516359484,-0.00721996977574646,Rainbow Robotics,Doosan Robotics IPO
2023-07-07,92300.0,93400.0,91100.0,91100.0,126827.0,2.21,277810,Rainbow Robotics,-0.01193058568329719,-59,-0.3584507042253521,-0.011571457072554359,-0.00035912861074283153,-0.007579098386489291,Rainbow Robotics,Doosan Robotics IPO
2023-07-10,91100.0,91700.0,87800.0,89600.0,226717.0,2.37,277810,Rainbow Robotics,-0.016465422612513714,-58,-0.3690140845070422,-0.0023785871746263565,-0.014086835437887357,-0.02166593382437665,Rainbow Robotics,Doosan Robotics IPO
2023-07-11,89600.0,92800.0,89500.0,92100.0,151891.0,2.58,277810,Rainbow Robotics,0.02790178571428581,-57,-0.35140845070422533,0.01657872813107475,0.01132305758321106,-0.010342876241165588,Rainbow Robotics,Doosan Robotics IPO
2023-07-12,92100.0,93000.0,89800.0,91100.0,164512.0,2.55,277810,Rainbow Robotics,-0.010857763300760048,-56,-0.3584507042253521,0.004772701552006042,-0.01563046485276609,-0.02597334109393168,Rainbow Robotics,Doosan Robotics IPO
2023-07-13,91100.0,92000.0,90200.0,90400.0,163983.0,2.52,277810,Rainbow Robotics,-0.007683863885839748,-55,-0.3633802816901408,0.006412347750434977,-0.014096211636274725,-0.040069552730206404,Rainbow Robotics,Doosan Robotics IPO
2023-07-14,90900.0,91700.0,88900.0,91400.0,229665.0,2.66,277810,Rainbow Robotics,0.01106194690265494,-54,-0.35633802816901405,0.014305947368624228,-0.003244000465969288,-0.04331355319617569,Rainbow Robotics,Doosan Robotics IPO
2023-07-17,91100.0,100200.0,89400.0,98400.0,1408986.0,2.71,277810,Rainbow Robotics,0.07658643326039383,-53,-0.3070422535211268,-0.0035384088574363926,0.08012484211783022,0.03681128892165453,Rainbow Robotics,Doosan Robotics IPO
2023-07-18,97400.0,97400.0,93200.0,93500.0,420291.0,2.5,277810,Rainbow Robotics,-0.04979674796747968,-52,-0.3415492957746479,-0.004345169912180258,-0.045451578055299424,-0.008640289133644896,Rainbow Robotics,Doosan Robotics IPO
2023-07-19,94000.0,97400.0,91800.0,95400.0,516935.0,2.59,277810,Rainbow Robotics,0.02032085561497321,-51,-0.32816901408450705,0.00023776470498004798,0.020083090909993162,0.011442801776348266,Rainbow Robotics,Doosan Robotics IPO
2023-07-20,95000.0,99000.0,93000.0,97900.0,347568.0,2.64,277810,Rainbow Robotics,0.026205450733752578,-50,-0.31056338028169017,-0.0030710364076924623,0.02927648714144504,0.040719288917793306,Rainbow Robotics,Doosan Robotics IPO
2023-07-21,96600.0,105000.0,95700.0,98700.0,1458720.0,2.68,277810,Rainbow Robotics,0.008171603677221695,-49,-0.30492957746478877,0.003665060398503339,0.004506543278718356,0.04522583219651166,Rainbow Robotics,Doosan Robotics IPO
2023-07-24,101000.0,104900.0,99400.0,104100.0,1014649.0,2.73,277810,Rainbow Robotics,0.054711246200607855,-48,-0.2669014084507042,0.007192232235914364,0.04751901396469349,0.09274484616120515,Rainbow Robotics,Doosan Robotics IPO
2023-07-25,104900.0,104900.0,99500.0,99600.0,542145.0,2.48,277810,Rainbow Robotics,-0.043227665706051854,-47,-0.2985915492957747,0.0030168953749813987,-0.04624456108103325,0.0465002850801719,Rainbow Robotics,Doosan Robotics IPO
2023-07-26,100800.0,101000.0,92300.0,93000.0,820997.0,2.48,277810,Rainbow Robotics,-0.0662650602409639,-46,-0.34507042253521125,-0.016726974807127704,-0.0495380854338362,-0.0030378003536642995,Rainbow Robotics,Doosan Robotics IPO
2023-07-27,92500.0,100900.0,92500.0,95500.0,894477.0,2.68,277810,Rainbow Robotics,0.026881720430107503,-45,-0.3274647887323944,0.0044168248237126395,0.022464895606394863,0.019427095252730564,Rainbow Robotics,Doosan Robotics IPO
2023-07-28,97900.0,101200.0,95600.0,99800.0,702301.0,3.05,277810,Rainbow Robotics,0.04502617801047126,-44,-0.29718309859154934,0.0017320772252968908,0.04329410078517437,0.06272119603790494,Rainbow Robotics,Doosan Robotics IPO
2023-07-31,101500.0,117200.0,99800.0,113900.0,3612339.0,3.93,277810,Rainbow Robotics,0.1412825651302605,-43,-0.19788732394366193,0.009301006011532165,0.13198155911872833,0.19470275515663327,Rainbow Robotics,Doosan Robotics IPO
2023-08-01,115200.0,119900.0,112600.0,119000.0,1943909.0,3.71,277810,Rainbow Robotics,0.04477611940298498,-42,-0.1619718309859155,0.013101216297320528,0.031674903105664454,0.22637765826229772,Rainbow Robotics,Doosan Robotics IPO
2023-08-02,122300.0,126600.0,114000.0,115300.0,2082341.0,3.6,277810,Rainbow Robotics,-0.031092436974789917,-41,-0.18802816901408448,-0.018972130465267245,-0.012120306509522671,0.21425735175277505,Rainbow Robotics,Doosan Robotics IPO
2023-08-03,115300.0,120100.0,109900.0,111300.0,1106952.0,3.12,277810,Rainbow Robotics,-0.034692107545533424,-40,-0.2161971830985916,-0.004234713182264649,-0.030457394363268775,0.18379995738950627,Rainbow Robotics,Doosan Robotics IPO
2023-08-04,111500.0,135400.0,109200.0,134000.0,4988648.0,3.54,277810,Rainbow Robotics,0.20395327942497743,-39,-0.05633802816901412,-0.0009940930148651939,0.20494737243984262,0.3887473298293489,Rainbow Robotics,Doosan Robotics IPO
2023-08-07,134000.0,153400.0,130600.0,141000.0,6556908.0,3.32,277810,Rainbow Robotics,0.052238805970149294,-38,-0.007042253521126751,-0.00848701398493934,0.060725819955088634,0.44947314978443753,Rainbow Robotics,Doosan Robotics IPO
2023-08-08,139500.0,144900.0,134400.0,144500.0,2466912.0,3.55,277810,Rainbow Robotics,0.024822695035461084,-37,0.01760563380281699,-0.0026078094787868045,0.02743050451424789,0.4769036542986854,Rainbow Robotics,Doosan Robotics IPO
2023-08-09,145100.0,149200.0,140100.0,142800.0,1752101.0,3.64,277810,Rainbow Robotics,-0.0117647058823529,-36,0.005633802816901401,0.012097996099425634,-0.023862701981778534,0.4530409523169069,Rainbow Robotics,Doosan Robotics IPO
2023-08-10,141500.0,147400.0,138000.0,138000.0,1475952.0,3.9,277810,Rainbow Robotics,-0.03361344537815125,-35,-0.028169014084507005,-0.0013665397371329657,-0.032246905641018286,0.4207940466758886,Rainbow Robotics,Doosan Robotics IPO
2023-08-11,139200.0,147000.0,135400.0,137000.0,1787986.0,3.87,277810,Rainbow Robotics,-0.007246376811594235,-34,-0.035211267605633756,-0.003959162963760088,-0.0032872138478341473,0.41750683282805445,Rainbow Robotics,Doosan Robotics IPO
2023-08-14,135800.0,141000.0,134600.0,139000.0,863553.0,4.08,277810,Rainbow Robotics,0.014598540145985384,-33,-0.021126760563380254,-0.007868758827751843,0.022467298973737226,0.4399741318017917,Rainbow Robotics,Doosan Robotics IPO
2023-08-16,137200.0,137600.0,120100.0,121100.0,1736557.0,3.58,277810,Rainbow Robotics,-0.1287769784172662,-32,-0.14718309859154932,-0.01759326609280132,-0.11118371232446489,0.3287904194773268,Rainbow Robotics,Doosan Robotics IPO
2023-08-17,119600.0,122000.0,118600.0,119600.0,852596.0,3.68,277810,Rainbow Robotics,-0.012386457473162693,-31,-0.15774647887323945,-0.002292488240604351,-0.010093969232558342,0.31869645024476845,Rainbow Robotics,Doosan Robotics IPO
2023-08-18,116900.0,118100.0,112800.0,114000.0,826566.0,4.19,277810,Rainbow Robotics,-0.04682274247491636,-30,-0.19718309859154926,-0.006091632438438799,-0.04073111003647756,0.2779653402082909,Rainbow Robotics,Doosan Robotics IPO
2023-08-21,114400.0,115400.0,110300.0,111100.0,541500.0,4.28,277810,Rainbow Robotics,-0.025438596491228038,-29,-0.21760563380281694,0.001716909562787139,-0.027155506054015177,0.2508098341542757,Rainbow Robotics,Doosan Robotics IPO
2023-08-22,112400.0,112900.0,108000.0,108900.0,466187.0,4.05,277810,Rainbow Robotics,-0.01980198019801982,-28,-0.2330985915492958,0.0027662627551019447,-0.022568242953121764,0.22824159120115395,Rainbow Robotics,Doosan Robotics IPO
2023-08-23,109900.0,112400.0,107200.0,108200.0,495489.0,3.82,277810,Rainbow Robotics,-0.006427915518824601,-27,-0.23802816901408452,-0.00407037293201995,-0.0023575425868046507,0.2258840486143493,Rainbow Robotics,Doosan Robotics IPO
2023-08-24,110000.0,114600.0,108000.0,112100.0,717002.0,3.46,277810,Rainbow Robotics,0.03604436229205166,-26,-0.2105633802816902,0.012843743763719662,0.023200618528331995,0.2490846671426813,Rainbow Robotics,Doosan Robotics IPO
2023-08-25,109200.0,110000.0,106100.0,107800.0,418632.0,3.01,277810,Rainbow Robotics,-0.038358608385370196,-25,-0.24084507042253522,-0.007305885690867209,-0.031052722694502988,0.2180319444481783,Rainbow Robotics,Doosan Robotics IPO
2023-08-28,109400.0,115300.0,109000.0,115300.0,600855.0,3.3,277810,Rainbow Robotics,0.06957328385899819,-24,-0.18802816901408448,0.009634240256595428,0.059939043602402764,0.27797098805058107,Rainbow Robotics,Doosan Robotics IPO
2023-08-29,116200.0,118900.0,113400.0,117700.0,465318.0,3.28,277810,Rainbow Robotics,0.020815264527320076,-23,-0.17112676056338028,0.003440263268603916,0.01737500125871616,0.29534598930929723,Rainbow Robotics,Doosan Robotics IPO
2023-08-30,118000.0,119800.0,115400.0,116600.0,507959.0,2.86,277810,Rainbow Robotics,-0.009345794392523366,-22,-0.1788732394366197,0.0035499341734059886,-0.012895728565929354,0.2824502607433679,Rainbow Robotics,Doosan Robotics IPO
2023-08-31,116600.0,151500.0,115500.0,151500.0,6053300.0,3.19,277810,Rainbow Robotics,0.29931389365351624,-21,0.06690140845070425,-0.0019326727106612207,0.30124656636417746,0.5836968271075453,Rainbow Robotics,Doosan Robotics IPO
2023-09-01,155400.0,170800.0,155300.0,162800.0,8008123.0,4.57,277810,Rainbow Robotics,0.07458745874587458,-20,0.14647887323943665,0.002910490675867683,0.0716769680700069,0.6553737951775522,Rainbow Robotics,Doosan Robotics IPO
2023-09-04,160300.0,174000.0,160100.0,162500.0,3471270.0,5.8,277810,Rainbow Robotics,-0.0018427518427518441,-19,0.1443661971830985,0.008128844526096968,-0.009971596368848812,0.6454021988087034,Rainbow Robotics,Doosan Robotics IPO
2023-09-05,163000.0,178800.0,162700.0,175200.0,3814479.0,6.6,277810,Rainbow Robotics,0.07815384615384624,-18,0.23380281690140836,-0.0009169874833144798,0.07907083363716072,0.7244730324458641,Rainbow Robotics,Doosan Robotics IPO
2023-09-06,172100.0,183700.0,165800.0,175500.0,3000205.0,6.76,277810,Rainbow Robotics,0.001712328767123239,-17,0.2359154929577465,-0.007296160608478042,0.00900848937560128,0.7334815218214654,Rainbow Robotics,Doosan Robotics IPO
2023-09-07,176000.0,199000.0,176000.0,190000.0,4218091.0,6.87,277810,Rainbow Robotics,0.0826210826210827,-16,0.3380281690140845,-0.005882949589207764,0.08850403221029046,0.8219855540317559,Rainbow Robotics,Doosan Robotics IPO
2023-09-08,190500.0,214000.0,186000.0,212000.0,4641087.0,7.55,277810,Rainbow Robotics,0.11578947368421044,-15,0.49295774647887325,-0.00022760628821250073,0.11601707997242294,0.9380026340041788,Rainbow Robotics,Doosan Robotics IPO
2023-09-11,220000.0,242000.0,202000.0,212500.0,4986965.0,6.36,277810,Rainbow Robotics,0.002358490566037652,-14,0.4964788732394365,0.0036111285561766238,-0.0012526379901389717,0.9367499960140399,Rainbow Robotics,Doosan Robotics IPO
2023-09-12,209500.0,214500.0,191800.0,195800.0,2886930.0,6.48,277810,Rainbow Robotics,-0.07858823529411763,-13,0.37887323943661966,-0.00793936359938685,-0.07064887169473077,0.8661011243193091,Rainbow Robotics,Doosan Robotics IPO
2023-09-13,194100.0,196500.0,186200.0,189000.0,1830163.0,6.64,277810,Rainbow Robotics,-0.03472931562819204,-12,0.33098591549295775,-0.0007411554139826748,-0.03398816021420936,0.8321129641050997,Rainbow Robotics,Doosan Robotics IPO
2023-09-14,190400.0,201000.0,181900.0,198600.0,2191113.0,6.95,277810,Rainbow Robotics,0.050793650793650835,-11,0.39859154929577456,0.01506687181915023,0.035726778974500606,0.8678397430796003,Rainbow Robotics,Doosan Robotics IPO
2023-09-15,197500.0,199000.0,180000.0,181800.0,2067863.0,5.79,277810,Rainbow Robotics,-0.0845921450151057,-10,0.28028169014084514,0.011034284403919514,-0.09562642941902522,0.7722133136605751,Rainbow Robotics,Doosan Robotics IPO
2023-09-18,179000.0,185400.0,177200.0,178200.0,901082.0,6.08,277810,Rainbow Robotics,-0.01980198019801982,-9,0.25492957746478884,-0.010210357977611162,-0.009591622220408658,0.7626216914401664,Rainbow Robotics,Doosan Robotics IPO
2023-09-19,178200.0,179200.0,169700.0,172900.0,1003400.0,6.37,277810,Rainbow Robotics,-0.02974186307519644,-8,0.21760563380281694,-0.006023956002982778,-0.023717907072213662,0.7389037843679528,Rainbow Robotics,Doosan Robotics IPO
2023-09-20,176800.0,178800.0,168400.0,175000.0,1038895.0,6.04,277810,Rainbow Robotics,0.012145748987854255,-7,0.232394366197183,0.00020709515827133096,0.011938653829582924,0.7508424381975357,Rainbow Robotics,Doosan Robotics IPO
2023-09-21,172600.0,174600.0,164000.0,164000.0,791229.0,6.06,277810,Rainbow Robotics,-0.06285714285714283,-6,0.15492957746478875,-0.017490057583973373,-0.04536708527316946,0.7054753529243663,Rainbow Robotics,Doosan Robotics IPO
2023-09-22,159400.0,175900.0,159300.0,166600.0,2054205.0,5.59,277810,Rainbow Robotics,0.01585365853658538,-5,0.1732394366197183,-0.002719714350469249,0.01857337288705463,0.7240487258114209,Rainbow Robotics,Doosan Robotics IPO
2023-09-25,167200.0,169400.0,154600.0,164800.0,1061857.0,5.44,277810,Rainbow Robotics,-0.010804321728691502,-4,0.16056338028169015,-0.004931961261976037,-0.005872360466715465,0.7181763653447054,Rainbow Robotics,Doosan Robotics IPO
2023-09-26,168000.0,173900.0,160100.0,164500.0,1041110.0,4.82,277810,Rainbow Robotics,-0.00182038834951459,-3,0.158450704225352,-0.0131382825271662,0.01131789417765161,0.729494259522357,Rainbow Robotics,Doosan Robotics IPO
2023-09-27,162500.0,171900.0,160900.0,168600.0,797965.0,4.9,277810,Rainbow Robotics,0.02492401215805473,-2,0.1873239436619718,0.0008526291428643251,0.024071383015190406,0.7535656425375474,Rainbow Robotics,Doosan Robotics IPO
2023-10-04,166900.0,166900.0,153500.0,155000.0,773651.0,4.11,277810,Rainbow Robotics,-0.08066429418742582,-1,0.09154929577464799,-0.02408856543627569,-0.056575728751150134,0.6969899137863973,Rainbow Robotics,Doosan Robotics IPO
2023-10-05,157800.0,158900.0,139500.0,142000.0,1234479.0,4.7,277810,Rainbow Robotics,-0.08387096774193548,0,0.0,-0.0008687736158857762,-0.0830021941260497,0.6139877196603476,Rainbow Robotics,Doosan Robotics IPO
2023-10-06,140300.0,144800.0,138500.0,139400.0,468527.0,4.72,277810,Rainbow Robotics,-0.018309859154929553,1,-0.018309859154929553,0.0021342985521717317,-0.020444157707101285,0.5935435619532463,Rainbow Robotics,Doosan Robotics IPO
2023-10-10,139900.0,141000.0,133000.0,133800.0,618439.0,5.08,277810,Rainbow Robotics,-0.04017216642754662,2,-0.05774647887323947,-0.002553212688844342,-0.03761895373870228,0.555924608214544,Rainbow Robotics,Doosan Robotics IPO
2023-10-11,136900.0,137600.0,131400.0,132200.0,404245.0,5.02,277810,Rainbow Robotics,-0.01195814648729443,3,-0.06901408450704227,0.019770413472184112,-0.03172855995947854,0.5241960482550655,Rainbow Robotics,Doosan Robotics IPO
2023-10-12,134300.0,144200.0,133500.0,142000.0,874312.0,4.7,277810,Rainbow Robotics,0.07413010590015134,4,0.0,0.012138379154966517,0.06199172674518483,0.5861877750002503,Rainbow Robotics,Doosan Robotics IPO
2023-10-13,140900.0,146000.0,136200.0,141200.0,568746.0,4.3,277810,Rainbow Robotics,-0.005633802816901401,5,-0.005633802816901401,-0.00954504762442443,0.003911244807523029,0.5900990198077734,Rainbow Robotics,Doosan Robotics IPO
