date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-04-16,3194.08,3206.76,3185.67,3198.62,985278,0.0,KOSPI,KOSPI,naver-finance
2021-04-19,3201.11,3214.45,3193.4,3198.84,1060619,0.0,KOSPI,KOSPI,naver-finance
2021-04-20,3198.31,3220.82,3195.96,3220.7,1296160,0.0,KOSPI,KOSPI,naver-finance
2021-04-21,3214.24,3214.24,3165.49,3171.66,1767090,0.0,KOSPI,KOSPI,naver-finance
2021-04-22,3174.52,3196.97,3174.52,3177.52,1752691,0.0,KOSPI,KOSPI,naver-finance
2021-04-23,3173.47,3188.7,3146.54,3186.1,2253793,0.0,KOSPI,KOSPI,naver-finance
2021-04-26,3191.34,3217.53,3191.34,3217.53,1298330,0.0,KOSPI,KOSPI,naver-finance
2021-04-27,3218.3,3223.05,3203.25,3215.42,1534230,0.0,KOSPI,KOSPI,naver-finance
2021-04-28,3217.21,3219.69,3176.55,3181.47,1412620,0.0,KOSPI,KOSPI,naver-finance
2021-04-29,3184.75,3200.41,3161.06,3174.07,1222430,0.0,KOSPI,KOSPI,naver-finance
2021-04-30,3176.43,3179.43,3143.38,3147.86,1359455,0.0,KOSPI,KOSPI,naver-finance
2021-05-03,3149.05,3174.26,3120.7,3127.2,1041199,0.0,KOSPI,KOSPI,naver-finance
2021-05-04,3131.39,3147.38,3109.78,3147.37,1283829,0.0,KOSPI,KOSPI,naver-finance
2021-05-06,3147.72,3178.74,3133.64,3178.74,1239403,0.0,KOSPI,KOSPI,naver-finance
2021-05-07,3179.63,3205.11,3179.63,3197.2,989680,0.0,KOSPI,KOSPI,naver-finance
2021-05-10,3201.46,3255.9,3201.46,3249.3,1011267,0.0,KOSPI,KOSPI,naver-finance
2021-05-11,3239.92,3239.92,3192.25,3209.43,1096717,0.0,KOSPI,KOSPI,naver-finance
2021-05-12,3209.36,3212.83,3138.04,3161.66,1424059,0.0,KOSPI,KOSPI,naver-finance
2021-05-13,3146.97,3161.93,3103.88,3122.11,1095948,0.0,KOSPI,KOSPI,naver-finance
