date,open,high,low,close,volume,foreign_ownership,code,name,source
2022-01-14,640287,651056,629517,633434,251120,45.15,006400,Samsung SDI,naver-finance
2022-01-17,632455,644203,624622,627560,263450,45.05,006400,Samsung SDI,naver-finance
2022-01-18,628538,667700,626580,660847,497674,45.14,006400,Samsung SDI,naver-finance
2022-01-19,661825,665741,645181,647140,327176,45.11,006400,Samsung SDI,naver-finance
2022-01-20,643224,677490,638328,673574,383862,45.19,006400,Samsung SDI,naver-finance
2022-01-21,672595,676511,654972,669658,267527,45.19,006400,Samsung SDI,naver-finance
2022-01-24,661825,670637,653014,667700,287978,45.21,006400,Samsung SDI,naver-finance
2022-01-25,659868,661826,626580,628539,472994,45.09,006400,Samsung SDI,naver-finance
2022-01-26,632455,637350,619728,619728,336362,45.0,006400,Samsung SDI,naver-finance
2022-01-27,623643,632454,577628,581545,613410,45.03,006400,Samsung SDI,naver-finance
2022-01-28,575671,579587,540425,571755,892895,44.81,006400,Samsung SDI,naver-finance
2022-02-03,576650,587419,567838,571755,547988,44.68,006400,Samsung SDI,naver-finance
2022-02-04,567838,577629,561964,574692,449089,44.52,006400,Samsung SDI,naver-finance
2022-02-07,576649,577628,555111,556090,383906,44.49,006400,Samsung SDI,naver-finance
2022-02-08,551195,559027,534551,544342,680048,44.37,006400,Samsung SDI,naver-finance
2022-02-09,548257,561964,543362,554132,337376,44.35,006400,Samsung SDI,naver-finance
2022-02-10,560985,567838,551194,557069,301211,44.29,006400,Samsung SDI,naver-finance
2022-02-11,545321,546300,533572,535531,373444,44.19,006400,Samsung SDI,naver-finance
2022-02-14,520845,528677,510075,514971,450734,44.13,006400,Samsung SDI,naver-finance
2022-02-15,513991,530635,513012,518887,236154,44.18,006400,Samsung SDI,naver-finance
2022-02-16,533572,536509,525739,528677,225575,44.13,006400,Samsung SDI,naver-finance
2022-02-17,531614,554132,530635,545321,399569,44.17,006400,Samsung SDI,naver-finance
2022-02-18,535530,548258,535530,543363,182529,44.16,006400,Samsung SDI,naver-finance
2022-02-21,533572,543363,523782,541405,158128,44.23,006400,Samsung SDI,naver-finance
2022-02-22,526718,536509,524760,529656,201116,44.25,006400,Samsung SDI,naver-finance
2022-02-23,535530,541405,525740,537489,154629,44.26,006400,Samsung SDI,naver-finance
2022-02-24,524761,526719,504201,505181,390542,44.15,006400,Samsung SDI,naver-finance
2022-02-25,515949,530635,513012,527698,255282,44.23,006400,Samsung SDI,naver-finance
2022-02-28,521824,538468,518887,536510,253290,44.28,006400,Samsung SDI,naver-finance
2022-03-02,547279,547279,530635,535531,283173,44.2,006400,Samsung SDI,naver-finance
2022-03-03,540426,543363,538468,539447,152596,44.21,006400,Samsung SDI,naver-finance
2022-03-04,536509,536509,516929,516929,331919,44.07,006400,Samsung SDI,naver-finance
2022-03-07,503222,509096,494410,500285,347059,44.01,006400,Samsung SDI,naver-finance
2022-03-08,483641,493432,483152,486579,411686,43.93,006400,Samsung SDI,naver-finance
2022-03-10,501264,501264,488047,492453,432479,43.83,006400,Samsung SDI,naver-finance
2022-03-11,490494,496368,462592,470914,620502,43.57,006400,Samsung SDI,naver-finance
2022-03-14,463082,480705,452802,480705,666256,43.47,006400,Samsung SDI,naver-finance
2022-03-15,471893,479236,468956,476789,281203,43.34,006400,Samsung SDI,naver-finance
